@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data

R_data_frame,9,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,267,2,0,99.256506,0.743494,0,0.989894,0.024981,0.07361,6.794246,17.169335,525.12898,23.192385,501.936596,1.952152,0.086217,1.865935,502.516336,1.86809,95.693887,1,39,0.004348,1,0.995652,229,0,0,0.975,1,0.987342,0.985272,0.999889,0.999359,0.992565,0.002121,0.997879,0.007435,0.992706,0.992565,0.99255,0.990133,0.999926,0.999763,0.991844,0.992565,0.358,0.008,0.34375,0.015625,343.75,15.625,1182032,207181,24261,100,32.156134,?,?,?,-1
R_data_frame,9,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,267,2,0,99.256506,0.743494,0,0.989887,0.023401,0.067792,6.364551,15.812294,525.12898,21.060791,504.06819,1.952152,0.078293,1.873859,504.154653,1.874181,96.005871,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.992565,0.003036,0.996964,0.007435,0.992751,0.992565,0.992563,0.989648,0.999942,0.999861,0.993546,0.992565,0.363,0.007,0.359375,0,359.375,0,1194284,207181,24261,100,31.412639,?,?,?,-1
R_data_frame,9,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,265,4,0,98.513011,1.486989,0,0.9798,0.028941,0.084204,7.866307,19.627239,526.065321,27.73725,498.328071,1.955633,0.103112,1.852521,499.34509,1.856301,94.920739,1,40,0,0,1,229,0,0,1,1,1,1,1,1,0.98513,0.005963,0.994037,0.01487,0.985864,0.98513,0.985219,0.979568,0.99951,0.998707,0.986999,0.98513,0.361,0.008,0.359375,0.015625,359.375,15.625,1179276,207181,24261,100,32.527881,?,?,?,-1
R_data_frame,10,1,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,266,3,0,98.884758,1.115242,0,0.984852,0.025576,0.077538,6.956014,18.085491,525.12898,23.998199,501.130781,1.952152,0.089213,1.86294,501.515061,1.864368,95.503215,1,39,0.008696,2,0.991304,228,0,0,0.95122,1,0.975,0.971055,1,1,0.988848,0.002752,0.997248,0.011152,0.989258,0.988848,0.98889,0.985456,0.999885,0.999663,0.987146,0.988848,0.358,0.005,0.359375,0,359.375,0,1175278,207181,24261,100,31.319703,?,?,?,-1
R_data_frame,10,2,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.025409,0.072032,6.910517,16.801403,525.12898,23.365293,501.763687,1.952152,0.08686,1.865293,502.419463,1.86773,95.67544,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996282,0.994842,0.99973,0.999307,0.996709,0.996283,0.357,0.008,0.359375,0,359.375,0,1143114,207181,24261,100,32.249071,?,?,?,-1
R_data_frame,10,3,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.017379,0.049224,4.726652,11.481507,525.12898,14.827539,510.301442,1.952152,0.055121,1.897031,510.301442,1.897031,97.176401,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996282,0.994842,1,1,0.996709,0.996283,0.357,0.008,0.359375,0.015625,359.375,15.625,1231519,207181,24261,100,30.483271,?,?,?,-1
R_data_frame,10,4,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,269,0,0,100,0,0,1,0.020204,0.050577,5.495049,11.796889,525.12898,16.903777,508.225203,1.952152,0.062839,1.889313,508.225203,1.889313,96.781024,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.361,0.007,0.359375,0,359.375,0,1190790,207181,24261,100,31.319703,?,?,?,-1
R_data_frame,10,5,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,267,2,0,99.256506,0.743494,0,0.989887,0.024796,0.07087,6.743694,16.530175,525.12898,22.312242,502.816739,1.952152,0.082945,1.869207,502.816739,1.869207,95.751093,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.992565,0.002982,0.997018,0.007435,0.992753,0.992565,0.992588,0.989686,0.999942,0.999857,0.993504,0.992565,0.36,0.006,0.359375,0.015625,359.375,15.625,1182477,207181,24261,100,31.97026,?,?,?,-1
R_data_frame,10,6,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,269,0,0,100,0,0,1,0.020967,0.05934,5.702314,13.840844,525.12898,18.180024,506.948957,1.952152,0.067584,1.884569,506.948957,1.884569,96.537989,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.358,0.008,0.34375,0.015625,343.75,15.625,1193048,207181,24261,100,31.040892,?,?,?,-1
R_data_frame,10,7,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.020818,0.058722,5.661872,13.696894,525.12898,18.023103,507.105878,1.952152,0.067,1.885152,507.105878,1.885152,96.567871,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996282,0.994842,0.999981,0.999951,0.996709,0.996283,0.361,0.008,0.359375,0,359.375,0,1191541,207181,24261,100,30.855019,?,?,?,-1
R_data_frame,10,8,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.022677,0.058372,6.167396,13.615068,525.12898,19.628626,505.500354,1.952152,0.072969,1.879183,505.500354,1.879183,96.262132,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001437,0.998563,0.003717,0.996331,0.996283,0.996283,0.994842,1,1,0.99671,0.996283,0.374,0.004,0.375,0.015625,375,15.625,1187079,207181,24261,100,31.505576,?,?,?,-1
R_data_frame,10,9,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,269,0,0,100,0,0,1,0.017881,0.05289,4.859993,12.3276,526.121817,15.368352,510.753465,1.955843,0.057131,1.898712,510.753465,1.898712,97.078937,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.99999,0.999952,1,1,0.374,0.008,0.375,0.015625,375,15.625,1222854,207181,24261,100,29.832714,?,?,?,-1
R_data_frame,10,10,weka.classifiers.trees.RandomForest,'-P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',1116839470751428698,20211023.151,2421,269,269,0,0,100,0,0,1,0.024442,0.064291,6.64367,14.985554,526.065321,21.139443,504.925878,1.955633,0.078585,1.877048,504.925878,1.877048,95.981594,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.358,0.008,0.359375,0,359.375,0,1194361,207181,24261,100,32.156134,?,?,?,-1
R_data_frame,1,1,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.151,2421,269,268,1,0,99.628253,0.371747,0,0.994947,0.095555,0.123887,25.988159,28.896315,525.12898,83.467338,441.661643,1.952152,0.310288,1.641865,441.828852,1.642486,84.137206,1,39,0.004348,1,0.995652,229,0,0,0.975,1,0.987342,0.985272,1,1,0.996283,0.00063,0.99937,0.003717,0.996375,0.996283,0.996294,0.995289,0.999981,0.999951,0.995158,0.996283,4.184,0.003,4.109375,0,4109.375,0,1182063,207181,24261,100,75.092937,?,?,?,?
R_data_frame,1,2,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.151,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.098487,0.126902,26.785836,29.599688,525.12898,85.797223,439.331758,1.952152,0.318949,1.633204,439.331758,1.633204,83.661686,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996282,0.994842,1,1,0.996709,0.996283,4.189,0.004,4.078125,0,4078.125,0,1212999,207181,24261,100,75.185874,?,?,?,?
R_data_frame,1,3,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.151,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.098385,0.127369,26.758023,29.708598,525.12898,85.745434,439.383546,1.952152,0.318756,1.633396,439.383546,1.633396,83.671548,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,4.062,0.003,4.0625,0.015625,4062.5,15.625,1203261,207181,24261,100,75.092937,?,?,?,?
R_data_frame,1,4,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.151,2421,269,269,0,0,100,0,0,1,0.098225,0.126159,26.714453,29.426244,525.12898,85.379561,439.74942,1.952152,0.317396,1.634756,439.74942,1.634756,83.741221,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.402,0.004,3.40625,0,3406.25,0,1217478,207181,24261,100,75.092937,?,?,?,?
R_data_frame,1,5,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,269,0,0,100,0,0,1,0.098076,0.126311,26.673971,29.461884,525.12898,85.280641,439.84834,1.952152,0.317028,1.635124,439.84834,1.635124,83.760058,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4.312,0.004,4.265625,0,4265.625,0,1217883,207181,24261,100,75.092937,?,?,?,?
R_data_frame,1,6,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,269,0,0,100,0,0,1,0.098597,0.12772,26.815539,29.790445,525.12898,85.902271,439.226709,1.952152,0.319339,1.632813,439.226709,1.632813,83.641681,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4.195,0.003,4.125,0,4125,0,1204627,207181,24261,100,75.092937,?,?,?,?
R_data_frame,1,7,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,269,0,0,100,0,0,1,0.093733,0.118897,25.492855,27.732569,525.12898,80.776572,444.352408,1.952152,0.300285,1.651868,444.352408,1.651868,84.617765,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.066,0.004,3.046875,0,3046.875,0,1219683,207181,24261,100,75,?,?,?,?
R_data_frame,1,8,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.097397,0.126046,26.48927,29.400064,525.12898,84.76683,440.362151,1.952152,0.315118,1.637034,440.362151,1.637034,83.857903,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,4.378,0.003,4.375,0,4375,0,1202364,207181,24261,100,75,?,?,?,?
R_data_frame,1,9,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,268,1,0,99.628253,0.371747,0,0.994951,0.097553,0.125966,26.514519,29.36,526.121817,84.849394,441.272424,1.955843,0.315425,1.640418,441.272424,1.640418,83.872671,1,40,0,0,1,229,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996282,0.994815,1,1,0.996753,0.996283,4.103,0.005,4.09375,0,4093.75,0,1203753,207181,24261,100,75,?,?,?,?
R_data_frame,1,10,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,269,0,0,100,0,0,1,0.098011,0.126159,26.640294,29.40655,526.065321,85.267547,440.797774,1.955633,0.31698,1.638653,440.797774,1.638653,83.791453,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.997,0.004,3.984375,0,3984.375,0,1204030,207181,24261,100,75.371747,?,?,?,?
R_data_frame,2,1,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,269,0,0,100,0,0,1,0.093464,0.118874,25.403183,27.706811,526.121817,80.638007,445.48381,1.955843,0.29977,1.656074,445.48381,1.656074,84.67313,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4.327,0.004,4.3125,0,4312.5,0,1219789,207181,24261,100,75.185874,?,?,?,?
R_data_frame,2,2,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,269,0,0,100,0,0,1,0.093967,0.119603,25.541,27.878439,526.065321,81.061834,445.003487,1.955633,0.301345,1.654288,445.003487,1.654288,84.590919,1,40,0,0,1,229,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4.35,0.004,4.3125,0,4312.5,0,1214967,207181,24261,100,75,?,?,?,?
R_data_frame,2,3,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,269,0,0,100,0,0,1,0.096362,0.124021,26.207647,28.927678,525.12898,83.593654,441.535327,1.952152,0.310757,1.641395,441.535327,1.641395,84.08131,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4.132,0.004,4.125,0.015625,4125,15.625,1200271,207181,24261,100,75.092937,?,?,?,?
R_data_frame,2,4,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,269,0,0,100,0,0,1,0.093891,0.119814,25.535611,27.946449,525.12898,81.069492,444.059488,1.952152,0.301374,1.650779,444.059488,1.650779,84.561985,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,3.496,0.004,3.453125,0,3453.125,0,1244371,207181,24261,100,75.092937,?,?,?,?
R_data_frame,2,5,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.098761,0.127753,26.86031,29.798138,525.12898,86.119277,439.009704,1.952152,0.320146,1.632006,439.009704,1.632006,83.600357,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,4.069,0.003,4.078125,0,4078.125,0,1207975,207181,24261,100,75,?,?,?,?
R_data_frame,2,6,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,267,2,0,99.256506,0.743494,0,0.989895,0.095831,0.125308,26.063233,29.227863,525.12898,83.959783,441.169197,1.952152,0.312118,1.640034,441.207891,1.640178,84.018957,1,39,0.004348,1,0.995652,229,0,0,0.975,1,0.987342,0.985272,1,1,0.992565,0.002121,0.997879,0.007435,0.992706,0.992565,0.992576,0.99009,1,1,0.991932,0.992565,4.395,0.004,4.375,0.015625,4375,15.625,1214963,207181,24261,100,75.185874,?,?,?,?
R_data_frame,2,7,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,269,0,0,100,0,0,1,0.094667,0.120911,25.746794,28.202311,525.12898,81.837573,443.291408,1.952152,0.304229,1.647923,443.291408,1.647923,84.41572,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4.474,0.004,4.40625,0,4406.25,0,1196331,207181,24261,100,75.092937,?,?,?,?
R_data_frame,2,8,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,269,0,0,100,0,0,1,0.097876,0.125691,26.619476,29.317138,525.12898,85.046092,440.082889,1.952152,0.316156,1.635996,440.082889,1.635996,83.804723,1,39,0,0,1,230,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,4.087,0.003,4.046875,0.015625,4046.875,15.625,1224144,207181,24261,100,75,?,?,?,?
R_data_frame,2,9,weka.classifiers.meta.Vote,'-S 1 -B \"weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1\" -B \"weka.classifiers.trees.LMT -I -1 -M 15 -W 0.0\" -B \"weka.classifiers.functions.SMO -C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \\\"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\\\" -calibrator \\\"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\\\"\" -R AVG',-637891196294399624,20211023.1511,2421,269,268,1,0,99.628253,0.371747,0,0.994944,0.100097,0.129639,27.223469,30.237944,525.12898,87.440394,437.688587,1.952152,0.325057,1.627095,437.688587,1.627095,83.348778,1,39,0,0,1,230,0,0,1,1,1,1,1,1,0.996283,0.001491,0.998509,0.003717,0.99633,0.996283,0.996283,0.994802,1,1,0.996774,0.996283,4.044,0.004,4.03125,0.015625,4031.25,15.625,1201995,207181,24261,100,75.185874,?,?,?,?
